study_name,participant_id,qualtrics_code,aoa,full_question,group,lemma
pro_pilot,pro_pilot_5,x586_lemma_aoa,3,read_1 - When did you learn the word [[Field-2]]?,read_1,read
pro_pilot,pro_pilot_5,x590_lemma_aoa,4,head_7 - When did you learn the word [[Field-2]]?,head_7,head
pro_pilot,pro_pilot_5,x598_lemma_aoa,4,kitchen_1 - When did you learn the word [[Field-2]]?,kitchen_1,kitchen
pro_pilot,pro_pilot_5,x662_lemma_aoa,3,drink_1 - When did you learn the word [[Field-2]]?,drink_1,drink
pro_pilot,pro_pilot_5,x703_lemma_aoa,3,pull_3 - When did you learn the word [[Field-2]]?,pull_3,pull
pro_pilot,pro_pilot_5,x712_lemma_aoa,3,lollipop_1 - When did you learn the word [[Field-2]]?,lollipop_1,lollipop
pro_pilot,pro_pilot_5,x723_lemma_aoa,3,wash_1 - When did you learn the word [[Field-2]]?,wash_1,wash
pro_pilot,pro_pilot_5,x760_lemma_aoa,4,calib_glue_1 - When did you learn the word [[Field-2]]?,calib_glue_1,glue
pro_pilot,pro_pilot_5,x761_lemma_aoa,3,calib_ball_3 - When did you learn the word [[Field-2]]?,calib_ball_3,ball
pro_pilot,pro_pilot_5,x762_lemma_aoa,5,calib_stone_2 - When did you learn the word [[Field-2]]?,calib_stone_2,stone
pro_pilot,pro_pilot_5,x763_lemma_aoa,4,calib_puppy_1 - When did you learn the word [[Field-2]]?,calib_puppy_1,puppy
pro_pilot,pro_pilot_5,x764_lemma_aoa,3,attn_sock_1 - When did you learn the word [[Field-2]]?,attn_sock_1,sock
pro_pilot,pro_pilot_5,x765_lemma_aoa,3,attn_cake_1 - When did you learn the word [[Field-2]]?,attn_cake_1,cake
pro_pilot,pro_pilot_5,x766_lemma_aoa,4,attn_sandbox_1 - When did you learn the word [[Field-2]]?,attn_sandbox_1,sandbox
pro_pilot,pro_pilot_6,x72_lemma_aoa,3,cat_1 - When did you learn the word [[Field-2]]?,cat_1,cat
pro_pilot,pro_pilot_6,x106_lemma_aoa,5,see_1 - When did you learn the word [[Field-2]]?,see_1,see
pro_pilot,pro_pilot_6,x216_lemma_aoa,2,spoon_1 - When did you learn the word [[Field-2]]?,spoon_1,spoon
pro_pilot,pro_pilot_6,x247_lemma_aoa,3,animal_1 - When did you learn the word [[Field-2]]?,animal_1,animal
pro_pilot,pro_pilot_6,x299_lemma_aoa,5,catch_4 - When did you learn the word [[Field-2]]?,catch_4,catch
pro_pilot,pro_pilot_6,x344_lemma_aoa,3,water_1 - When did you learn the word [[Field-2]]?,water_1,water
pro_pilot,pro_pilot_6,x379_lemma_aoa,3,dog_2 - When did you learn the word [[Field-2]]?,dog_2,dog
pro_pilot,pro_pilot_6,x381_lemma_aoa,5,dirty_2 - When did you learn the word [[Field-2]]?,dirty_2,dirty
pro_pilot,pro_pilot_6,x444_lemma_aoa,3,cry_2 - When did you learn the word [[Field-2]]?,cry_2,cry
pro_pilot,pro_pilot_6,x450_lemma_aoa,4,sun_1 - When did you learn the word [[Field-2]]?,sun_1,sun
pro_pilot,pro_pilot_6,x459_lemma_aoa,5,shower_2 - When did you learn the word [[Field-2]]?,shower_2,shower
pro_pilot,pro_pilot_6,x461_lemma_aoa,3,fork_1 - When did you learn the word [[Field-2]]?,fork_1,fork
pro_pilot,pro_pilot_6,x472_lemma_aoa,4,tired_1 - When did you learn the word [[Field-2]]?,tired_1,tired
pro_pilot,pro_pilot_6,x479_lemma_aoa,5,lamp_1 - When did you learn the word [[Field-2]]?,lamp_1,lamp
pro_pilot,pro_pilot_6,x485_lemma_aoa,3,blanket_1 - When did you learn the word [[Field-2]]?,blanket_1,blanket
pro_pilot,pro_pilot_6,x492_lemma_aoa,4,mouse_1 - When did you learn the word [[Field-2]]?,mouse_1,mouse
pro_pilot,pro_pilot_6,x493_lemma_aoa,7,wet_1 - When did you learn the word [[Field-2]]?,wet_1,wet
pro_pilot,pro_pilot_6,x494_lemma_aoa,3,dirty_1 - When did you learn the word [[Field-2]]?,dirty_1,dirty
pro_pilot,pro_pilot_6,x514_lemma_aoa,2,hug_1 - When did you learn the word [[Field-2]]?,hug_1,hug
pro_pilot,pro_pilot_6,x539_lemma_aoa,6,money_1 - When did you learn the word [[Field-2]]?,money_1,money
pro_pilot,pro_pilot_6,x554_lemma_aoa,5,squirrel_1 - When did you learn the word [[Field-2]]?,squirrel_1,squirrel
pro_pilot,pro_pilot_6,x572_lemma_aoa,6,awake_1 - When did you learn the word [[Field-2]]?,awake_1,awake
pro_pilot,pro_pilot_6,x574_lemma_aoa,4,potty_1 - When did you learn the word [[Field-2]]?,potty_1,potty
pro_pilot,pro_pilot_6,x578_lemma_aoa,6,helicopter_1 - When did you learn the word [[Field-2]]?,helicopter_1,helicopter
pro_pilot,pro_pilot_6,x580_lemma_aoa,6,break_3 - When did you learn the word [[Field-2]]?,break_3,break
pro_pilot,pro_pilot_6,x582_lemma_aoa,5,break_8 - When did you learn the word [[Field-2]]?,break_8,break
pro_pilot,pro_pilot_6,x586_lemma_aoa,4,read_1 - When did you learn the word [[Field-2]]?,read_1,read
pro_pilot,pro_pilot_6,x590_lemma_aoa,3,head_7 - When did you learn the word [[Field-2]]?,head_7,head
pro_pilot,pro_pilot_6,x598_lemma_aoa,4,kitchen_1 - When did you learn the word [[Field-2]]?,kitchen_1,kitchen
pro_pilot,pro_pilot_6,x662_lemma_aoa,2,drink_1 - When did you learn the word [[Field-2]]?,drink_1,drink
pro_pilot,pro_pilot_6,x703_lemma_aoa,2,pull_3 - When did you learn the word [[Field-2]]?,pull_3,pull
pro_pilot,pro_pilot_6,x712_lemma_aoa,3,lollipop_1 - When did you learn the word [[Field-2]]?,lollipop_1,lollipop
pro_pilot,pro_pilot_6,x723_lemma_aoa,4,wash_1 - When did you learn the word [[Field-2]]?,wash_1,wash
pro_pilot,pro_pilot_6,x760_lemma_aoa,5,calib_glue_1 - When did you learn the word [[Field-2]]?,calib_glue_1,glue
pro_pilot,pro_pilot_6,x761_lemma_aoa,3,calib_ball_3 - When did you learn the word [[Field-2]]?,calib_ball_3,ball
pro_pilot,pro_pilot_6,x762_lemma_aoa,4,calib_stone_2 - When did you learn the word [[Field-2]]?,calib_stone_2,stone
pro_pilot,pro_pilot_6,x763_lemma_aoa,3,calib_puppy_1 - When did you learn the word [[Field-2]]?,calib_puppy_1,puppy
pro_pilot,pro_pilot_6,x764_lemma_aoa,3,attn_sock_1 - When did you learn the word [[Field-2]]?,attn_sock_1,sock
pro_pilot,pro_pilot_6,x765_lemma_aoa,4,attn_cake_1 - When did you learn the word [[Field-2]]?,attn_cake_1,cake
pro_pilot,pro_pilot_6,x766_lemma_aoa,5,attn_sandbox_1 - When did you learn the word [[Field-2]]?,attn_sandbox_1,sandbox
pro_pilot,pro_pilot_7,x72_lemma_aoa,2,cat_1 - When did you learn the word [[Field-2]]?,cat_1,cat
pro_pilot,pro_pilot_7,x106_lemma_aoa,2,see_1 - When did you learn the word [[Field-2]]?,see_1,see
pro_pilot,pro_pilot_7,x216_lemma_aoa,2,spoon_1 - When did you learn the word [[Field-2]]?,spoon_1,spoon
pro_pilot,pro_pilot_7,x247_lemma_aoa,3,animal_1 - When did you learn the word [[Field-2]]?,animal_1,animal
pro_pilot,pro_pilot_7,x299_lemma_aoa,3,catch_4 - When did you learn the word [[Field-2]]?,catch_4,catch
pro_pilot,pro_pilot_7,x344_lemma_aoa,2,water_1 - When did you learn the word [[Field-2]]?,water_1,water
pro_pilot,pro_pilot_7,x379_lemma_aoa,2,dog_2 - When did you learn the word [[Field-2]]?,dog_2,dog
pro_pilot,pro_pilot_7,x381_lemma_aoa,2,dirty_2 - When did you learn the word [[Field-2]]?,dirty_2,dirty
pro_pilot,pro_pilot_7,x444_lemma_aoa,2,cry_2 - When did you learn the word [[Field-2]]?,cry_2,cry
pro_pilot,pro_pilot_7,x450_lemma_aoa,3,sun_1 - When did you learn the word [[Field-2]]?,sun_1,sun
pro_pilot,pro_pilot_7,x459_lemma_aoa,5,shower_2 - When did you learn the word [[Field-2]]?,shower_2,shower
pro_pilot,pro_pilot_7,x461_lemma_aoa,3,fork_1 - When did you learn the word [[Field-2]]?,fork_1,fork
pro_pilot,pro_pilot_7,x472_lemma_aoa,2,tired_1 - When did you learn the word [[Field-2]]?,tired_1,tired
pro_pilot,pro_pilot_7,x479_lemma_aoa,4,lamp_1 - When did you learn the word [[Field-2]]?,lamp_1,lamp
pro_pilot,pro_pilot_7,x485_lemma_aoa,2,blanket_1 - When did you learn the word [[Field-2]]?,blanket_1,blanket
pro_pilot,pro_pilot_7,x492_lemma_aoa,4,mouse_1 - When did you learn the word [[Field-2]]?,mouse_1,mouse
pro_pilot,pro_pilot_7,x493_lemma_aoa,3,wet_1 - When did you learn the word [[Field-2]]?,wet_1,wet
pro_pilot,pro_pilot_7,x494_lemma_aoa,2,dirty_1 - When did you learn the word [[Field-2]]?,dirty_1,dirty
pro_pilot,pro_pilot_7,x514_lemma_aoa,3,hug_1 - When did you learn the word [[Field-2]]?,hug_1,hug
pro_pilot,pro_pilot_7,x539_lemma_aoa,2,money_1 - When did you learn the word [[Field-2]]?,money_1,money
pro_pilot,pro_pilot_7,x554_lemma_aoa,4,squirrel_1 - When did you learn the word [[Field-2]]?,squirrel_1,squirrel
pro_pilot,pro_pilot_7,x572_lemma_aoa,3,awake_1 - When did you learn the word [[Field-2]]?,awake_1,awake
pro_pilot,pro_pilot_7,x574_lemma_aoa,2,potty_1 - When did you learn the word [[Field-2]]?,potty_1,potty
pro_pilot,pro_pilot_7,x578_lemma_aoa,6,helicopter_1 - When did you learn the word [[Field-2]]?,helicopter_1,helicopter
pro_pilot,pro_pilot_7,x580_lemma_aoa,3,break_3 - When did you learn the word [[Field-2]]?,break_3,break
pro_pilot,pro_pilot_7,x582_lemma_aoa,3,break_8 - When did you learn the word [[Field-2]]?,break_8,break
pro_pilot,pro_pilot_7,x586_lemma_aoa,3,read_1 - When did you learn the word [[Field-2]]?,read_1,read
pro_pilot,pro_pilot_7,x590_lemma_aoa,3,head_7 - When did you learn the word [[Field-2]]?,head_7,head
pro_pilot,pro_pilot_7,x598_lemma_aoa,3,kitchen_1 - When did you learn the word [[Field-2]]?,kitchen_1,kitchen
pro_pilot,pro_pilot_7,x662_lemma_aoa,2,drink_1 - When did you learn the word [[Field-2]]?,drink_1,drink
pro_pilot,pro_pilot_7,x703_lemma_aoa,3,pull_3 - When did you learn the word [[Field-2]]?,pull_3,pull
pro_pilot,pro_pilot_7,x712_lemma_aoa,2,lollipop_1 - When did you learn the word [[Field-2]]?,lollipop_1,lollipop
pro_pilot,pro_pilot_7,x723_lemma_aoa,3,wash_1 - When did you learn the word [[Field-2]]?,wash_1,wash
pro_pilot,pro_pilot_7,x760_lemma_aoa,5,calib_glue_1 - When did you learn the word [[Field-2]]?,calib_glue_1,glue
pro_pilot,pro_pilot_7,x761_lemma_aoa,2,calib_ball_3 - When did you learn the word [[Field-2]]?,calib_ball_3,ball
pro_pilot,pro_pilot_7,x762_lemma_aoa,5,calib_stone_2 - When did you learn the word [[Field-2]]?,calib_stone_2,stone
pro_pilot,pro_pilot_7,x763_lemma_aoa,3,calib_puppy_1 - When did you learn the word [[Field-2]]?,calib_puppy_1,puppy
pro_pilot,pro_pilot_7,x764_lemma_aoa,3,attn_sock_1 - When did you learn the word [[Field-2]]?,attn_sock_1,sock
pro_pilot,pro_pilot_7,x765_lemma_aoa,3,attn_cake_1 - When did you learn the word [[Field-2]]?,attn_cake_1,cake
pro_pilot,pro_pilot_7,x766_lemma_aoa,3,attn_sandbox_1 - When did you learn the word [[Field-2]]?,attn_sandbox_1,sandbox
pro_pilot,pro_pilot_8,x72_lemma_aoa,3,cat_1 - When did you learn the word [[Field-2]]?,cat_1,cat
pro_pilot,pro_pilot_8,x106_lemma_aoa,3,see_1 - When did you learn the word [[Field-2]]?,see_1,see
pro_pilot,pro_pilot_8,x216_lemma_aoa,3,spoon_1 - When did you learn the word [[Field-2]]?,spoon_1,spoon
pro_pilot,pro_pilot_8,x247_lemma_aoa,2,animal_1 - When did you learn the word [[Field-2]]?,animal_1,animal
pro_pilot,pro_pilot_8,x299_lemma_aoa,3,catch_4 - When did you learn the word [[Field-2]]?,catch_4,catch
pro_pilot,pro_pilot_8,x344_lemma_aoa,2,water_1 - When did you learn the word [[Field-2]]?,water_1,water
pro_pilot,pro_pilot_8,x379_lemma_aoa,2,dog_2 - When did you learn the word [[Field-2]]?,dog_2,dog
pro_pilot,pro_pilot_8,x381_lemma_aoa,3,dirty_2 - When did you learn the word [[Field-2]]?,dirty_2,dirty
pro_pilot,pro_pilot_8,x444_lemma_aoa,2,cry_2 - When did you learn the word [[Field-2]]?,cry_2,cry
pro_pilot,pro_pilot_8,x450_lemma_aoa,2,sun_1 - When did you learn the word [[Field-2]]?,sun_1,sun
pro_pilot,pro_pilot_8,x459_lemma_aoa,4,shower_2 - When did you learn the word [[Field-2]]?,shower_2,shower
pro_pilot,pro_pilot_8,x461_lemma_aoa,3,fork_1 - When did you learn the word [[Field-2]]?,fork_1,fork
pro_pilot,pro_pilot_8,x472_lemma_aoa,3,tired_1 - When did you learn the word [[Field-2]]?,tired_1,tired
pro_pilot,pro_pilot_8,x479_lemma_aoa,4,lamp_1 - When did you learn the word [[Field-2]]?,lamp_1,lamp
pro_pilot,pro_pilot_8,x485_lemma_aoa,3,blanket_1 - When did you learn the word [[Field-2]]?,blanket_1,blanket
pro_pilot,pro_pilot_8,x492_lemma_aoa,4,mouse_1 - When did you learn the word [[Field-2]]?,mouse_1,mouse
pro_pilot,pro_pilot_8,x493_lemma_aoa,3,wet_1 - When did you learn the word [[Field-2]]?,wet_1,wet
pro_pilot,pro_pilot_8,x494_lemma_aoa,3,dirty_1 - When did you learn the word [[Field-2]]?,dirty_1,dirty
pro_pilot,pro_pilot_8,x514_lemma_aoa,2,hug_1 - When did you learn the word [[Field-2]]?,hug_1,hug
pro_pilot,pro_pilot_8,x539_lemma_aoa,4,money_1 - When did you learn the word [[Field-2]]?,money_1,money
pro_pilot,pro_pilot_8,x554_lemma_aoa,6,squirrel_1 - When did you learn the word [[Field-2]]?,squirrel_1,squirrel
pro_pilot,pro_pilot_8,x572_lemma_aoa,3,awake_1 - When did you learn the word [[Field-2]]?,awake_1,awake
pro_pilot,pro_pilot_8,x574_lemma_aoa,2,potty_1 - When did you learn the word [[Field-2]]?,potty_1,potty
pro_pilot,pro_pilot_8,x578_lemma_aoa,4,helicopter_1 - When did you learn the word [[Field-2]]?,helicopter_1,helicopter
pro_pilot,pro_pilot_8,x580_lemma_aoa,3,break_3 - When did you learn the word [[Field-2]]?,break_3,break
pro_pilot,pro_pilot_8,x582_lemma_aoa,3,break_8 - When did you learn the word [[Field-2]]?,break_8,break
pro_pilot,pro_pilot_8,x586_lemma_aoa,5,read_1 - When did you learn the word [[Field-2]]?,read_1,read
pro_pilot,pro_pilot_8,x590_lemma_aoa,3,head_7 - When did you learn the word [[Field-2]]?,head_7,head
pro_pilot,pro_pilot_8,x598_lemma_aoa,3,kitchen_1 - When did you learn the word [[Field-2]]?,kitchen_1,kitchen
pro_pilot,pro_pilot_8,x662_lemma_aoa,3,drink_1 - When did you learn the word [[Field-2]]?,drink_1,drink
pro_pilot,pro_pilot_8,x703_lemma_aoa,3,pull_3 - When did you learn the word [[Field-2]]?,pull_3,pull
pro_pilot,pro_pilot_8,x712_lemma_aoa,4,lollipop_1 - When did you learn the word [[Field-2]]?,lollipop_1,lollipop
pro_pilot,pro_pilot_8,x723_lemma_aoa,4,wash_1 - When did you learn the word [[Field-2]]?,wash_1,wash
pro_pilot,pro_pilot_8,x760_lemma_aoa,3,calib_glue_1 - When did you learn the word [[Field-2]]?,calib_glue_1,glue
pro_pilot,pro_pilot_8,x761_lemma_aoa,2,calib_ball_3 - When did you learn the word [[Field-2]]?,calib_ball_3,ball
pro_pilot,pro_pilot_8,x762_lemma_aoa,3,calib_stone_2 - When did you learn the word [[Field-2]]?,calib_stone_2,stone
pro_pilot,pro_pilot_8,x763_lemma_aoa,3,calib_puppy_1 - When did you learn the word [[Field-2]]?,calib_puppy_1,puppy
pro_pilot,pro_pilot_8,x764_lemma_aoa,2,attn_sock_1 - When did you learn the word [[Field-2]]?,attn_sock_1,sock
pro_pilot,pro_pilot_8,x765_lemma_aoa,3,attn_cake_1 - When did you learn the word [[Field-2]]?,attn_cake_1,cake
pro_pilot,pro_pilot_8,x766_lemma_aoa,3,attn_sandbox_1 - When did you learn the word [[Field-2]]?,attn_sandbox_1,sandbox
pro_pilot,pro_pilot_9,x72_lemma_aoa,1,cat_1 - When did you learn the word [[Field-2]]?,cat_1,cat
pro_pilot,pro_pilot_9,x106_lemma_aoa,1,see_1 - When did you learn the word [[Field-2]]?,see_1,see
pro_pilot,pro_pilot_9,x216_lemma_aoa,3,spoon_1 - When did you learn the word [[Field-2]]?,spoon_1,spoon
pro_pilot,pro_pilot_9,x247_lemma_aoa,2,animal_1 - When did you learn the word [[Field-2]]?,animal_1,animal
pro_pilot,pro_pilot_9,x299_lemma_aoa,5,catch_4 - When did you learn the word [[Field-2]]?,catch_4,catch
pro_pilot,pro_pilot_9,x344_lemma_aoa,3,water_1 - When did you learn the word [[Field-2]]?,water_1,water
pro_pilot,pro_pilot_9,x379_lemma_aoa,2,dog_2 - When did you learn the word [[Field-2]]?,dog_2,dog
pro_pilot,pro_pilot_9,x381_lemma_aoa,4,dirty_2 - When did you learn the word [[Field-2]]?,dirty_2,dirty
pro_pilot,pro_pilot_9,x444_lemma_aoa,5,cry_2 - When did you learn the word [[Field-2]]?,cry_2,cry
pro_pilot,pro_pilot_9,x450_lemma_aoa,4,sun_1 - When did you learn the word [[Field-2]]?,sun_1,sun
pro_pilot,pro_pilot_9,x459_lemma_aoa,8,shower_2 - When did you learn the word [[Field-2]]?,shower_2,shower
pro_pilot,pro_pilot_9,x461_lemma_aoa,7,fork_1 - When did you learn the word [[Field-2]]?,fork_1,fork
pro_pilot,pro_pilot_9,x472_lemma_aoa,2,tired_1 - When did you learn the word [[Field-2]]?,tired_1,tired
pro_pilot,pro_pilot_9,x479_lemma_aoa,8,lamp_1 - When did you learn the word [[Field-2]]?,lamp_1,lamp
pro_pilot,pro_pilot_9,x485_lemma_aoa,8,blanket_1 - When did you learn the word [[Field-2]]?,blanket_1,blanket
pro_pilot,pro_pilot_9,x492_lemma_aoa,6,mouse_1 - When did you learn the word [[Field-2]]?,mouse_1,mouse
pro_pilot,pro_pilot_9,x493_lemma_aoa,6,wet_1 - When did you learn the word [[Field-2]]?,wet_1,wet
pro_pilot,pro_pilot_9,x494_lemma_aoa,4,dirty_1 - When did you learn the word [[Field-2]]?,dirty_1,dirty
pro_pilot,pro_pilot_9,x514_lemma_aoa,2,hug_1 - When did you learn the word [[Field-2]]?,hug_1,hug
pro_pilot,pro_pilot_9,x539_lemma_aoa,7,money_1 - When did you learn the word [[Field-2]]?,money_1,money
pro_pilot,pro_pilot_9,x554_lemma_aoa,8,squirrel_1 - When did you learn the word [[Field-2]]?,squirrel_1,squirrel
pro_pilot,pro_pilot_9,x572_lemma_aoa,6,awake_1 - When did you learn the word [[Field-2]]?,awake_1,awake
pro_pilot,pro_pilot_9,x574_lemma_aoa,5,potty_1 - When did you learn the word [[Field-2]]?,potty_1,potty
pro_pilot,pro_pilot_9,x578_lemma_aoa,7,helicopter_1 - When did you learn the word [[Field-2]]?,helicopter_1,helicopter
pro_pilot,pro_pilot_9,x580_lemma_aoa,6,break_3 - When did you learn the word [[Field-2]]?,break_3,break
pro_pilot,pro_pilot_9,x582_lemma_aoa,6,break_8 - When did you learn the word [[Field-2]]?,break_8,break
pro_pilot,pro_pilot_9,x586_lemma_aoa,5,read_1 - When did you learn the word [[Field-2]]?,read_1,read
pro_pilot,pro_pilot_9,x590_lemma_aoa,5,head_7 - When did you learn the word [[Field-2]]?,head_7,head
pro_pilot,pro_pilot_9,x598_lemma_aoa,6,kitchen_1 - When did you learn the word [[Field-2]]?,kitchen_1,kitchen
pro_pilot,pro_pilot_9,x662_lemma_aoa,3,drink_1 - When did you learn the word [[Field-2]]?,drink_1,drink
pro_pilot,pro_pilot_9,x703_lemma_aoa,4,pull_3 - When did you learn the word [[Field-2]]?,pull_3,pull
pro_pilot,pro_pilot_9,x712_lemma_aoa,5,lollipop_1 - When did you learn the word [[Field-2]]?,lollipop_1,lollipop
pro_pilot,pro_pilot_9,x723_lemma_aoa,6,wash_1 - When did you learn the word [[Field-2]]?,wash_1,wash
pro_pilot,pro_pilot_9,x760_lemma_aoa,8,calib_glue_1 - When did you learn the word [[Field-2]]?,calib_glue_1,glue
pro_pilot,pro_pilot_9,x761_lemma_aoa,4,calib_ball_3 - When did you learn the word [[Field-2]]?,calib_ball_3,ball
pro_pilot,pro_pilot_9,x762_lemma_aoa,8,calib_stone_2 - When did you learn the word [[Field-2]]?,calib_stone_2,stone
pro_pilot,pro_pilot_9,x763_lemma_aoa,2,calib_puppy_1 - When did you learn the word [[Field-2]]?,calib_puppy_1,puppy
pro_pilot,pro_pilot_9,x764_lemma_aoa,3,attn_sock_1 - When did you learn the word [[Field-2]]?,attn_sock_1,sock
pro_pilot,pro_pilot_9,x765_lemma_aoa,4,attn_cake_1 - When did you learn the word [[Field-2]]?,attn_cake_1,cake
pro_pilot,pro_pilot_9,x766_lemma_aoa,9,attn_sandbox_1 - When did you learn the word [[Field-2]]?,attn_sandbox_1,sandbox
pro_pilot,pro_pilot_10,x72_lemma_aoa,1,cat_1 - When did you learn the word [[Field-2]]?,cat_1,cat
pro_pilot,pro_pilot_10,x106_lemma_aoa,4,see_1 - When did you learn the word [[Field-2]]?,see_1,see
pro_pilot,pro_pilot_10,x216_lemma_aoa,2,spoon_1 - When did you learn the word [[Field-2]]?,spoon_1,spoon
pro_pilot,pro_pilot_10,x247_lemma_aoa,2,animal_1 - When did you learn the word [[Field-2]]?,animal_1,animal
pro_pilot,pro_pilot_10,x299_lemma_aoa,6,catch_4 - When did you learn the word [[Field-2]]?,catch_4,catch
pro_pilot,pro_pilot_10,x344_lemma_aoa,3,water_1 - When did you learn the word [[Field-2]]?,water_1,water
pro_pilot,pro_pilot_10,x379_lemma_aoa,1,dog_2 - When did you learn the word [[Field-2]]?,dog_2,dog
pro_pilot,pro_pilot_10,x381_lemma_aoa,3,dirty_2 - When did you learn the word [[Field-2]]?,dirty_2,dirty
pro_pilot,pro_pilot_10,x444_lemma_aoa,3,cry_2 - When did you learn the word [[Field-2]]?,cry_2,cry
pro_pilot,pro_pilot_10,x450_lemma_aoa,4,sun_1 - When did you learn the word [[Field-2]]?,sun_1,sun
pro_pilot,pro_pilot_10,x459_lemma_aoa,9,shower_2 - When did you learn the word [[Field-2]]?,shower_2,shower
pro_pilot,pro_pilot_10,x461_lemma_aoa,3,fork_1 - When did you learn the word [[Field-2]]?,fork_1,fork
pro_pilot,pro_pilot_10,x472_lemma_aoa,5,tired_1 - When did you learn the word [[Field-2]]?,tired_1,tired
pro_pilot,pro_pilot_10,x479_lemma_aoa,7,lamp_1 - When did you learn the word [[Field-2]]?,lamp_1,lamp
pro_pilot,pro_pilot_10,x485_lemma_aoa,3,blanket_1 - When did you learn the word [[Field-2]]?,blanket_1,blanket
pro_pilot,pro_pilot_10,x492_lemma_aoa,8,mouse_1 - When did you learn the word [[Field-2]]?,mouse_1,mouse
pro_pilot,pro_pilot_10,x493_lemma_aoa,5,wet_1 - When did you learn the word [[Field-2]]?,wet_1,wet
pro_pilot,pro_pilot_10,x494_lemma_aoa,7,dirty_1 - When did you learn the word [[Field-2]]?,dirty_1,dirty
pro_pilot,pro_pilot_10,x514_lemma_aoa,1,hug_1 - When did you learn the word [[Field-2]]?,hug_1,hug
pro_pilot,pro_pilot_10,x539_lemma_aoa,8,money_1 - When did you learn the word [[Field-2]]?,money_1,money
pro_pilot,pro_pilot_10,x554_lemma_aoa,8,squirrel_1 - When did you learn the word [[Field-2]]?,squirrel_1,squirrel
pro_pilot,pro_pilot_10,x572_lemma_aoa,7,awake_1 - When did you learn the word [[Field-2]]?,awake_1,awake
pro_pilot,pro_pilot_10,x574_lemma_aoa,3,potty_1 - When did you learn the word [[Field-2]]?,potty_1,potty
pro_pilot,pro_pilot_10,x578_lemma_aoa,10,helicopter_1 - When did you learn the word [[Field-2]]?,helicopter_1,helicopter
pro_pilot,pro_pilot_10,x580_lemma_aoa,5,break_3 - When did you learn the word [[Field-2]]?,break_3,break
pro_pilot,pro_pilot_10,x582_lemma_aoa,6,break_8 - When did you learn the word [[Field-2]]?,break_8,break
